position,token,target,loss_nats,passthrough_nats,visits,mean_hops
35528,51,16,2.498987,2.050885,653,3.8419
35529,16,21,4.730290,5.394420,658,3.8758
35530,21,47,3.590169,4.030360,649,3.9318
35531,47,51,3.921908,3.763544,636,3.8613
35532,51,29,2.609240,2.894862,582,3.6354
35533,29,48,3.580136,3.288606,638,3.8778
35534,48,25,3.962065,4.438911,651,3.8646
35535,25,36,2.762699,3.071940,639,3.7918
35536,36,29,2.637837,2.765872,645,3.9132
35537,29,11,1.956573,3.045868,658,3.9063
35538,11,45,2.343456,3.589676,652,3.8431
35539,45,63,3.019289,3.490537,673,3.9738
35540,63,6,4.494586,4.638687,620,3.7527
35541,6,32,2.410589,2.991900,588,3.6800
35542,32,9,2.784433,3.001384,564,3.5346
35543,9,3,3.121842,3.531811,680,3.9951
35544,3,10,3.042278,2.817630,655,3.8586
